TABLE NO.  1
 ID          TIME        DV          PRED        RES         WRES        CPRED       CWRES       EPRED       ERES        EWRES
  7.6000E+01  4.0000E+01  2.0723E-02  3.4156E-03  1.7307E-02  3.2108E+00  7.3073E-03  2.3502E+00  1.4177E-02  6.5462E-03  8.7964E-01
  7.7000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9607E+01  0.0000E+00  2.1498E+01  0.0000E+00  0.0000E+00
  7.7000E+01  4.0000E-01  1.5551E+01  1.0917E+01  4.6343E+00  1.2434E+00  1.0905E+01  1.1274E+00  1.0317E+01  5.2342E+00  1.4422E+00
  7.7000E+01  2.0000E+00  1.5805E+00  1.4763E+00  1.0424E-01 -3.1903E-02  1.4890E+00 -9.5607E-02  1.7846E+00 -2.0405E-01 -4.4467E-01
  7.7000E+01  1.0000E+01  1.4694E-01  2.2799E-01 -8.1045E-02 -1.0592E+00  2.3299E-01 -1.3996E+00  2.7337E-01 -1.2643E-01 -7.9437E-01
  7.7000E+01  4.0000E+01  1.0933E-03  3.4156E-03 -2.3223E-03 -4.4850E-01  2.2280E-03 -1.6101E-01  1.3701E-02 -1.2608E-02 -4.8096E-01
  7.7000E+01  7.0000E+01  3.7800E-06  5.1172E-05 -4.7392E-05  3.3310E-02  1.5793E-05 -1.1669E+00  1.4737E-03 -1.4700E-03 -1.0064E-01
  7.8000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.6745E+01  0.0000E+00  2.2059E+01  0.0000E+00  0.0000E+00
  7.8000E+01  1.0000E-01  2.9744E+01  1.7137E+01  1.2607E+01  1.9312E+00  1.6657E+01  1.4400E+00  1.8094E+01  1.1650E+01  1.6355E+00
  7.8000E+01  4.0000E-01  1.1009E+01  1.0917E+01  9.2280E-02 -3.6627E-01  1.2545E+01 -3.0174E-01  1.0487E+01  5.2168E-01 -1.9119E-01
  7.8000E+01  7.0000E-01  4.8931E+00  7.0540E+00 -2.1609E+00 -8.1046E-01  7.9580E+00 -7.4821E-01  6.5129E+00 -1.6198E+00 -7.3731E-01
  7.8000E+01  4.0000E+00  5.4549E-01  5.5993E-01 -1.4440E-02  6.5050E-01  5.2272E-01  4.1653E-01  7.0340E-01 -1.5791E-01  1.4229E-01
  7.8000E+01  2.0000E+01  5.2280E-02  5.6203E-02 -3.9228E-03  5.3343E-01  5.4423E-02  4.2994E-01  8.0263E-02 -2.7983E-02  6.8094E-02
  7.9000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9826E+01  0.0000E+00  2.1058E+01  0.0000E+00  0.0000E+00
  7.9000E+01  2.0000E-01  1.0728E+01  1.4726E+01 -3.9985E+00 -7.4414E-01  1.4726E+01 -8.1672E-01  1.4623E+01 -3.8949E+00 -7.2938E-01
  7.9000E+01  1.0000E+00  5.5440E+00  4.6510E+00  8.9299E-01  4.3514E-01  4.6756E+00  5.0452E-01  4.5913E+00  9.5270E-01  6.4012E-01
  7.9000E+01  4.0000E+00  3.6932E-01  5.5993E-01 -1.9061E-01 -9.6054E-01  5.4619E-01 -1.3557E+00  7.2992E-01 -3.6060E-01 -1.2238E+00
  7.9000E+01  7.0000E+00  3.8239E-01  3.4728E-01  3.5114E-02  5.6439E-01  3.6537E-01  8.3258E-01  4.0971E-01 -2.7316E-02  3.8448E-01
  7.9000E+01  4.0000E+01  1.7360E-02  3.4156E-03  1.3944E-02  1.7183E+00 -2.3851E-03  8.7185E-01  1.3026E-02  4.3338E-03  1.3658E-01
  8.0000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9927E+01  0.0000E+00  2.1374E+01  0.0000E+00  0.0000E+00
  8.0000E+01  4.0000E-01  9.1060E+00  1.0917E+01 -1.8107E+00 -5.2070E-01  1.1053E+01 -4.7314E-01  1.0396E+01 -1.2904E+00 -3.7322E-01
  8.0000E+01  2.0000E+00  2.1200E+00  1.4763E+00  6.4374E-01  5.3031E-01  1.1007E+00  7.2027E-01  1.7463E+00  3.7366E-01  3.5044E-01
  8.0000E+01  1.0000E+01  3.6375E-01  2.2799E-01  1.3576E-01  7.2257E-01  3.0656E-01 -2.2324E-01  2.7066E-01  9.3086E-02  4.0731E-01
  8.0000E+01  4.0000E+01  6.8700E-05  3.4156E-03 -3.3469E-03 -8.5987E-01  4.0625E-04 -2.7241E+00  1.5764E-02 -1.5695E-02 -1.0268E+00
  8.0000E+01  7.0000E+01  2.7200E-08  5.1172E-05 -5.1145E-05  6.6591E-01  2.2337E-07  2.7623E-01  2.0642E-03 -2.0642E-03  2.5861E-01
  8.1000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9815E+01  0.0000E+00  2.2271E+01  0.0000E+00  0.0000E+00
  8.1000E+01  1.0000E-01  1.5867E+01  1.7137E+01 -1.2700E+00 -1.6961E-01  1.8083E+01 -4.0385E-01  1.8089E+01 -2.2216E+00 -3.3588E-01
  8.1000E+01  4.0000E-01  9.8044E+00  1.0917E+01 -1.1123E+00  3.2117E-02  1.2088E+01  1.0148E-01  1.0253E+01 -4.4831E-01  2.5193E-01
  8.1000E+01  7.0000E-01  3.0934E+00  7.0540E+00 -3.9606E+00 -1.3773E+00  7.3026E+00 -1.8405E+00  6.2683E+00 -3.1749E+00 -1.2586E+00
  8.1000E+01  4.0000E+00  1.0521E-01  5.5993E-01 -4.5472E-01 -4.9471E-01  2.9742E-01 -1.2426E+00  6.5004E-01 -5.4483E-01 -7.2989E-01
  8.1000E+01  2.0000E+01  1.4400E-02  5.6203E-02 -4.1803E-02  3.5476E-01  3.2135E-02 -1.3396E-01  7.5831E-02 -6.1431E-02  7.3549E-02
  8.2000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9665E+01  0.0000E+00  2.1060E+01  0.0000E+00  0.0000E+00
  8.2000E+01  2.0000E-01  1.0904E+01  1.4726E+01 -3.8225E+00 -7.2062E-01  1.5134E+01 -8.7525E-01  1.4647E+01 -3.7432E+00 -7.2990E-01
  8.2000E+01  1.0000E+00  7.4149E+00  4.6510E+00  2.7639E+00  1.0994E+00  5.1471E+00  1.0609E+00  4.5077E+00  2.9072E+00  1.5161E+00
  8.2000E+01  4.0000E+00  8.2883E-01  5.5993E-01  2.6890E-01  1.0548E-01  3.8963E-01 -1.3754E-01  7.3813E-01  9.0701E-02 -5.7537E-01
  8.2000E+01  7.0000E+00  4.9186E-01  3.4728E-01  1.4458E-01 -1.9385E-01  4.1738E-01 -1.9304E-01  4.2523E-01  6.6627E-02 -2.3364E-01
  8.2000E+01  4.0000E+01  1.0282E-01  3.4156E-03  9.9404E-02  1.4702E+01 -6.6319E-02  2.3166E+00  1.4377E-02  8.8443E-02  3.1956E+00
  8.3000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9812E+01  0.0000E+00  2.1241E+01  0.0000E+00  0.0000E+00
  8.3000E+01  4.0000E-01  7.7673E+00  1.0917E+01 -3.1494E+00 -8.2272E-01  1.0755E+01 -9.6829E-01  1.0399E+01 -2.6313E+00 -6.6649E-01
  8.3000E+01  2.0000E+00  1.1107E+00  1.4763E+00 -3.6556E-01 -1.3117E-01  1.4013E+00 -3.8831E-02  1.7490E+00 -6.3832E-01 -3.7835E-01
  8.3000E+01  1.0000E+01  1.4677E-01  2.2799E-01 -8.1215E-02 -1.1400E-01  2.1722E-01 -1.8873E-01  2.7973E-01 -1.3296E-01 -2.2627E-01
  8.3000E+01  4.0000E+01  4.8592E-04  3.4156E-03 -2.9297E-03 -1.4842E-02  1.5475E-03 -3.4658E-01  1.4671E-02 -1.4185E-02 -1.4525E-01
  8.3000E+01  7.0000E+01  1.7200E-06  5.1172E-05 -4.9452E-05  2.6117E-01  8.0643E-06  7.2455E-02  1.7178E-03 -1.7161E-03  1.3314E-01
  8.4000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.8478E+01  0.0000E+00  2.1351E+01  0.0000E+00  0.0000E+00
  8.4000E+01  1.0000E-01  2.8580E+01  1.7137E+01  1.1443E+01  1.7860E+00  1.6463E+01  1.4515E+00  1.7618E+01  1.0962E+01  1.7025E+00
  8.4000E+01  4.0000E-01  1.0442E+01  1.0917E+01 -4.7472E-01 -6.7097E-01  1.1248E+01 -5.5743E-01  1.0409E+01  3.3084E-02 -4.6198E-01
  8.4000E+01  7.0000E-01  7.1991E+00  7.0540E+00  1.4508E-01  1.0344E-01  7.4594E+00  1.6433E-01  6.5808E+00  6.1829E-01  2.7016E-01
  8.4000E+01  4.0000E+00  6.2637E-01  5.5993E-01  6.6440E-02  4.4783E-01  5.4239E-01  2.5631E-01  7.2428E-01 -9.7913E-02  1.0958E-02
  8.4000E+01  2.0000E+01  9.7898E-02  5.6203E-02  4.1695E-02  9.3163E-01  4.9829E-02  7.5055E-01  8.2719E-02  1.5179E-02  2.3664E-01
  8.5000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.8533E+01  0.0000E+00  2.1331E+01  0.0000E+00  0.0000E+00
  8.5000E+01  2.0000E-01  7.3270E+00  1.4726E+01 -7.3995E+00 -1.3553E+00  1.4029E+01 -1.7374E+00  1.4405E+01 -7.0778E+00 -1.3076E+00
  8.5000E+01  1.0000E+00  3.5572E+00  4.6510E+00 -1.0938E+00 -3.8630E-01  4.7356E+00 -5.0928E-01  4.2301E+00 -6.7289E-01 -1.2078E-01
  8.5000E+01  4.0000E+00  4.2908E-01  5.5993E-01 -1.3085E-01 -8.8517E-02  5.0168E-01 -1.4628E-01  6.9423E-01 -2.6515E-01 -4.1231E-01
  8.5000E+01  7.0000E+00  2.4602E-01  3.4728E-01 -1.0126E-01 -3.0004E-02  3.3391E-01 -1.5810E-01  3.9823E-01 -1.5221E-01 -4.2031E-02
  8.5000E+01  4.0000E+01  8.4417E-03  3.4156E-03  5.0261E-03  1.2533E+00  3.0130E-03  1.1222E+00  1.0973E-02 -2.5312E-03  2.6010E-01
  8.6000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9937E+01  0.0000E+00  2.1018E+01  0.0000E+00  0.0000E+00
  8.6000E+01  4.0000E-01  5.5936E+00  1.0917E+01 -5.3231E+00 -1.3711E+00  1.1080E+01 -1.8275E+00  1.0414E+01 -4.8207E+00 -1.2909E+00
  8.6000E+01  2.0000E+00  4.1385E-01  1.4763E+00 -1.0624E+00 -5.9050E-01  9.8059E-01 -3.0345E-01  1.7089E+00 -1.2950E+00 -8.4629E-01
  8.6000E+01  1.0000E+01  6.6327E-02  2.2799E-01 -1.6166E-01 -5.2563E-02  1.4696E-01 -1.1527E-01  2.5975E-01 -1.9343E-01 -1.0567E-01
  8.6000E+01  4.0000E+01  3.1792E-04  3.4156E-03 -3.0977E-03  3.9889E-01  1.0908E-03  1.9372E-01  1.2924E-02 -1.2606E-02  2.1578E-01
  8.6000E+01  7.0000E+01  1.9200E-06  5.1172E-05 -4.9252E-05  2.1449E-01  7.4154E-06  4.8525E-01  1.7594E-03 -1.7575E-03  8.5604E-02
  8.7000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.7103E+01  0.0000E+00  2.1770E+01  0.0000E+00  0.0000E+00
  8.7000E+01  1.0000E-01  9.7577E+00  1.7137E+01 -7.3793E+00 -9.1681E-01  1.5514E+01 -1.0231E+00  1.7800E+01 -8.0418E+00 -9.7116E-01
  8.7000E+01  4.0000E-01  6.9487E+00  1.0917E+01 -3.9680E+00 -8.9912E-01  1.1572E+01 -1.1995E+00  1.0356E+01 -3.4068E+00 -7.5988E-01
  8.7000E+01  7.0000E-01  6.3649E+00  7.0540E+00 -6.8912E-01 -2.3968E-01  8.6232E+00 -4.8999E-01  6.5281E+00 -1.6316E-01  3.2021E-02
  8.7000E+01  4.0000E+00  2.0895E+00  5.5993E-01  1.5296E+00  3.7423E+00  3.9160E-01  1.8088E+00  7.1023E-01  1.3793E+00  2.7543E+00
  8.7000E+01  2.0000E+01  1.7118E-01  5.6203E-02  1.1498E-01  1.3064E+00 -5.2231E-02 -7.0270E-02  7.9536E-02  9.1644E-02 -9.2295E-02
  8.8000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9749E+01  0.0000E+00  2.1279E+01  0.0000E+00  0.0000E+00
  8.8000E+01  2.0000E-01  1.9097E+01  1.4726E+01  4.3705E+00  7.6857E-01  1.4787E+01  5.6687E-01  1.4537E+01  4.5604E+00  7.5189E-01
  8.8000E+01  1.0000E+00  8.7118E+00  4.6510E+00  4.0608E+00  1.5120E+00  4.7546E+00  1.2302E+00  4.3056E+00  4.4062E+00  1.9604E+00
  8.8000E+01  4.0000E+00  8.6302E-01  5.5993E-01  3.0309E-01 -1.1721E+00  5.1323E-01 -6.3973E-01  6.6585E-01  1.9717E-01 -1.5485E+00
  8.8000E+01  7.0000E+00  1.0420E+00  3.4728E-01  6.9472E-01  2.9510E+00  3.0119E-01  1.6343E+00  3.7789E-01  6.6411E-01  2.4797E+00
  8.8000E+01  4.0000E+01  9.4284E-02  3.4156E-03  9.0868E-02  1.2029E+01 -1.1521E-01  1.4774E+00  1.1234E-02  8.3050E-02  2.6973E+00
  8.9000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9354E+01  0.0000E+00  2.1702E+01  0.0000E+00  0.0000E+00
  8.9000E+01  4.0000E-01  1.4737E+01  1.0917E+01  3.8203E+00  1.0473E+00  1.1333E+01  8.6716E-01  1.0188E+01  4.5489E+00  1.2337E+00
  8.9000E+01  2.0000E+00  1.1244E+00  1.4763E+00 -3.5186E-01 -3.5970E-01  1.4188E+00 -5.4937E-01  1.6149E+00 -4.9049E-01 -6.1728E-01
  8.9000E+01  1.0000E+01  9.8419E-02  2.2799E-01 -1.2957E-01 -1.0307E+00  2.1735E-01 -1.8120E+00  2.4874E-01 -1.5032E-01 -7.9463E-01
  8.9000E+01  4.0000E+01  9.7100E-05  3.4156E-03 -3.3185E-03 -3.6487E-01  5.1844E-04 -2.4838E-01  1.1571E-02 -1.1474E-02 -4.9580E-01
  8.9000E+01  7.0000E+01  8.2300E-08  5.1172E-05 -5.1090E-05  2.4595E-01  7.2548E-07 -6.3925E-02  1.2822E-03 -1.2821E-03  1.7429E-01
  9.0000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.7232E+01  0.0000E+00  2.1683E+01  0.0000E+00  0.0000E+00
  9.0000E+01  1.0000E-01  9.8498E+00  1.7137E+01 -7.2872E+00 -9.6003E-01  1.5664E+01 -1.0660E+00  1.7784E+01 -7.9338E+00 -1.0631E+00
  9.0000E+01  4.0000E-01  8.2767E+00  1.0917E+01 -2.6400E+00 -4.4845E-01  1.1753E+01 -6.0017E-01  1.0390E+01 -2.1129E+00 -3.1218E-01
  9.0000E+01  7.0000E-01  5.6996E+00  7.0540E+00 -1.3544E+00 -6.2377E-01  8.8045E+00 -9.9104E-01  6.5464E+00 -8.4676E-01 -3.9714E-01
  9.0000E+01  4.0000E+00  2.1777E+00  5.5993E-01  1.6178E+00  3.9796E+00  3.8287E-01  1.8705E+00  7.3646E-01  1.4412E+00  2.7439E+00
  9.0000E+01  2.0000E+01  2.2904E-01  5.6203E-02  1.7284E-01  2.4217E+00 -9.8715E-02  3.4469E-01  8.7439E-02  1.4160E-01  1.5616E-01
  9.1000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.2449E+01  0.0000E+00  2.0806E+01  0.0000E+00  0.0000E+00
  9.1000E+01  2.0000E-01  2.6767E+01  1.4726E+01  1.2041E+01  2.2297E+00  1.6694E+01  1.5055E+00  1.4431E+01  1.2336E+01  2.3432E+00
  9.1000E+01  1.0000E+00  2.0616E+00  4.6510E+00 -2.5894E+00 -1.1877E+00  4.5041E+00 -1.6246E+00  4.4744E+00 -2.4128E+00 -1.4412E+00
  9.1000E+01  4.0000E+00  5.6588E-01  5.5993E-01  5.9501E-03  5.9552E-01  5.3498E-01  5.2145E-01  7.4072E-01 -1.7484E-01  3.4354E-01
  9.1000E+01  7.0000E+00  3.9080E-01  3.4728E-01  4.3524E-02  4.5705E-01  3.5664E-01  6.2010E-01  4.2629E-01 -3.5489E-02  2.3645E-01
  9.1000E+01  4.0000E+01  7.3603E-04  3.4156E-03 -2.6796E-03  8.9534E-02  1.9912E-03 -8.2895E-01  1.2596E-02 -1.1860E-02 -2.2770E-01
  9.2000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9955E+01  0.0000E+00  2.1065E+01  0.0000E+00  0.0000E+00
  9.2000E+01  4.0000E-01  9.3895E+00  1.0917E+01 -1.5272E+00 -3.8366E-01  1.0942E+01 -4.4444E-01  1.0347E+01 -9.5798E-01 -2.1922E-01
  9.2000E+01  2.0000E+00  1.0127E+00  1.4763E+00 -4.6356E-01 -2.7450E-01  1.3820E+00 -2.4839E-01  1.7434E+00 -7.3071E-01 -5.2352E-01
  9.2000E+01  1.0000E+01  1.3829E-01  2.2799E-01 -8.9695E-02 -2.2901E-01  2.0983E-01 -3.8390E-01  2.6484E-01 -1.2655E-01 -2.5023E-01
  9.2000E+01  4.0000E+01  2.8657E-04  3.4156E-03 -3.1290E-03 -1.0324E-01  1.3336E-03 -5.9846E-01  1.2761E-02 -1.2474E-02 -2.6023E-01
  9.2000E+01  7.0000E+01  1.3300E-06  5.1172E-05 -4.9842E-05  2.9251E-01  6.2071E-06  1.2699E+00  1.3373E-03 -1.3359E-03  1.1180E-01
  9.3000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9544E+01  0.0000E+00  2.2353E+01  0.0000E+00  0.0000E+00
  9.3000E+01  1.0000E-01  1.5206E+01  1.7137E+01 -1.9310E+00 -1.7979E-01  1.9200E+01 -6.6389E-01  1.8129E+01 -2.9230E+00 -3.6382E-01
  9.3000E+01  4.0000E-01  7.6658E+00  1.0917E+01 -3.2509E+00 -4.9413E-01  1.2382E+01 -4.0217E-01  1.0344E+01 -2.6778E+00 -2.6429E-01
  9.3000E+01  7.0000E-01  1.7269E+00  7.0540E+00 -5.3271E+00 -1.7448E+00  6.4217E+00 -2.4399E+00  6.4172E+00 -4.6903E+00 -1.6057E+00
  9.3000E+01  4.0000E+00  1.1046E-01  5.5993E-01 -4.4947E-01 -2.1640E-01  3.0125E-01 -5.9929E-01  6.8741E-01 -5.7695E-01 -4.1232E-01
  9.3000E+01  2.0000E+01  4.3522E-03  5.6203E-02 -5.1851E-02  5.3536E-01  1.5480E-02 -5.4459E-01  7.8128E-02 -7.3776E-02  1.7903E-01
  9.4000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9708E+01  0.0000E+00  2.0250E+01  0.0000E+00  0.0000E+00
  9.4000E+01  2.0000E-01  1.8986E+01  1.4726E+01  4.2595E+00  7.7030E-01  1.4603E+01  6.9463E-01  1.4133E+01  4.8530E+00  9.2169E-01
  9.4000E+01  1.0000E+00  6.6097E+00  4.6510E+00  1.9587E+00  8.7387E-01  4.6847E+00  7.5409E-01  4.4468E+00  2.1629E+00  1.1201E+00
  9.4000E+01  4.0000E+00  2.9665E-01  5.5993E-01 -2.6328E-01 -1.2618E+00  5.5989E-01 -1.6567E+00  7.3879E-01 -4.4214E-01 -1.5004E+00
  9.4000E+01  7.0000E+00  3.4116E-01  3.4728E-01 -6.1155E-03  1.0780E-01  3.4567E-01  4.9633E-01  4.1943E-01 -7.8273E-02  1.5571E-02
  9.4000E+01  4.0000E+01  3.5036E-03  3.4156E-03  8.8001E-05 -8.8974E-01  3.3056E-03 -1.1695E+00  1.0992E-02 -7.4886E-03 -3.7805E-01
  9.5000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.8001E+01  0.0000E+00  2.1515E+01  0.0000E+00  0.0000E+00
  9.5000E+01  4.0000E-01  1.9055E+01  1.0917E+01  8.1383E+00  2.1681E+00  1.0493E+01  1.7291E+00  1.0499E+01  8.5560E+00  2.2883E+00
  9.5000E+01  2.0000E+00  1.5520E+00  1.4763E+00  7.5736E-02 -3.4416E-01  1.4865E+00 -4.5590E-01  1.7158E+00 -1.6378E-01 -7.1244E-01
  9.5000E+01  1.0000E+01  3.4223E-01  2.2799E-01  1.1424E-01  2.1480E-01  2.1733E-01  2.5238E-01  2.7982E-01  6.2408E-02  7.4640E-02
  9.5000E+01  4.0000E+01  5.5990E-03  3.4156E-03  2.1834E-03 -4.4039E-01  2.4826E-03 -5.0260E-01  1.4377E-02 -8.7776E-03 -4.9139E-01
  9.5000E+01  7.0000E+01  1.4874E-04  5.1172E-05  9.7568E-05  5.7052E-01  8.3022E-06  6.9324E-01  1.7521E-03 -1.6034E-03  1.6495E-01
  9.6000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9707E+01  0.0000E+00  2.1810E+01  0.0000E+00  0.0000E+00
  9.6000E+01  1.0000E-01  1.1937E+01  1.7137E+01 -5.2000E+00 -8.7606E-01  1.6996E+01 -1.0190E+00  1.7654E+01 -5.7170E+00 -9.3991E-01
  9.6000E+01  4.0000E-01  1.2613E+01  1.0917E+01  1.6963E+00  8.0428E-01  1.0953E+01  9.2821E-01  1.0076E+01  2.5371E+00  1.0051E+00
  9.6000E+01  7.0000E-01  6.3780E+00  7.0540E+00 -6.7602E-01 -4.1591E-01  7.1326E+00 -4.2543E-01  6.2776E+00  1.0036E-01 -2.3654E-01
  9.6000E+01  4.0000E+00  6.1786E-01  5.5993E-01  5.7930E-02  4.0713E-02  5.4989E-01 -2.3472E-02  7.0495E-01 -8.7085E-02 -3.5237E-01
  9.6000E+01  2.0000E+01  6.6078E-02  5.6203E-02  9.8752E-03  1.0261E-01  5.5991E-02  6.9027E-02  8.1975E-02 -1.5897E-02 -1.6714E-01
  9.7000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9290E+01  0.0000E+00  2.0933E+01  0.0000E+00  0.0000E+00
  9.7000E+01  2.0000E-01  1.0928E+01  1.4726E+01 -3.7985E+00 -7.0274E-01  1.4597E+01 -8.3547E-01  1.4429E+01 -3.5011E+00 -6.9107E-01
  9.7000E+01  1.0000E+00  5.6658E+00  4.6510E+00  1.0148E+00  4.7227E-01  4.8783E+00  4.9765E-01  4.5114E+00  1.1544E+00  6.6201E-01
  9.7000E+01  4.0000E+00  5.6208E-01  5.5993E-01  2.1501E-03 -4.1722E-02  5.0147E-01 -9.8351E-02  7.3692E-01 -1.7484E-01 -5.6675E-01
  9.7000E+01  7.0000E+00  2.5555E-01  3.4728E-01 -9.1726E-02 -7.0053E-01  3.3757E-01 -8.1353E-01  4.1537E-01 -1.5982E-01 -6.0365E-01
  9.7000E+01  4.0000E+01  4.8274E-03  3.4156E-03  1.4118E-03  1.2770E-01  3.3251E-03 -7.8948E-02  1.5184E-02 -1.0356E-02 -3.6935E-01
  9.8000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9949E+01  0.0000E+00  2.1733E+01  0.0000E+00  0.0000E+00
  9.8000E+01  4.0000E-01  8.0780E+00  1.0917E+01 -2.8387E+00 -7.0724E-01  1.1453E+01 -9.4458E-01  1.0231E+01 -2.1527E+00 -5.0986E-01
  9.8000E+01  2.0000E+00  4.3066E-01  1.4763E+00 -1.0456E+00 -6.8303E-01  1.0621E+00 -7.8791E-01  1.6648E+00 -1.2341E+00 -9.5876E-01
  9.8000E+01  1.0000E+01  7.7289E-02  2.2799E-01 -1.5070E-01 -1.6980E-01  1.5763E-01 -4.4076E-01  2.7362E-01 -1.9633E-01 -2.1313E-01
  9.8000E+01  4.0000E+01  1.1140E-03  3.4156E-03 -2.3016E-03  3.4715E-01  2.2488E-03  2.8608E-01  1.3479E-02 -1.2365E-02  1.4109E-01
  9.8000E+01  7.0000E+01  2.3900E-05  5.1172E-05 -2.7272E-05  2.1895E-01  3.0839E-05  8.3217E-01  1.5202E-03 -1.4963E-03  4.2947E-02
  9.9000E+01  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9071E+01  0.0000E+00  2.1265E+01  0.0000E+00  0.0000E+00
  9.9000E+01  1.0000E-01  2.6906E+01  1.7137E+01  9.7690E+00  1.5990E+00  1.6831E+01  1.3813E+00  1.7653E+01  9.2525E+00  1.4336E+00
  9.9000E+01  4.0000E-01  8.9080E+00  1.0917E+01 -2.0087E+00 -1.2412E+00  1.1179E+01 -1.1891E+00  1.0571E+01 -1.6626E+00 -1.1539E+00
  9.9000E+01  7.0000E-01  9.5381E+00  7.0540E+00  2.4841E+00  1.1529E+00  7.2241E+00  1.2644E+00  6.7361E+00  2.8020E+00  1.3029E+00
  9.9000E+01  4.0000E+00  5.5741E-01  5.5993E-01 -2.5199E-03 -7.1161E-03  7.1418E-01 -7.6884E-01  7.1870E-01 -1.6129E-01 -3.5575E-01
  9.9000E+01  2.0000E+01  3.1720E-03  5.6203E-02 -5.3031E-02 -1.2562E+00  1.7678E-02 -2.3008E+00  8.7477E-02 -8.4305E-02 -1.3102E+00
  1.0000E+02  0.0000E+00  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.8816E+01  0.0000E+00  2.1062E+01  0.0000E+00  0.0000E+00
  1.0000E+02  2.0000E-01  6.8899E+00  1.4726E+01 -7.8366E+00 -1.4456E+00  1.4314E+01 -1.8276E+00  1.4377E+01 -7.4871E+00 -1.4562E+00
  1.0000E+02  1.0000E+00  5.0693E+00  4.6510E+00  4.1829E-01  2.2079E-01  4.8947E+00  3.2464E-01  4.4402E+00  6.2905E-01  5.0583E-01
  1.0000E+02  4.0000E+00  5.4490E-01  5.5993E-01 -1.5030E-02 -2.7843E-01  5.1917E-01 -6.3667E-01  7.3611E-01 -1.9121E-01 -6.6370E-01
  1.0000E+02  7.0000E+00  3.7141E-01  3.4728E-01  2.4134E-02  2.8688E-01  3.4702E-01  4.0401E-01  4.1962E-01 -4.8214E-02  1.2832E-01
  1.0000E+02  4.0000E+01  7.7791E-03  3.4156E-03  4.3635E-03  6.2913E-01  2.4279E-03  4.3911E-01  1.2556E-02 -4.7767E-03 -2.9633E-01
