TABLE NO.  1
 ID          TIME        PRED        RES         WRES        CPRED       CWRES       EPRED       ERES        EWRES
  8.4000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.8478E+01  0.0000E+00  2.1350E+01  0.0000E+00  0.0000E+00
  8.4000E+01  1.0000E-01  1.7136E+01  1.1444E+01  1.7861E+00  1.6463E+01  1.4517E+00  1.7618E+01  1.0962E+01  1.7027E+00
  8.4000E+01  4.0000E-01  1.0916E+01 -4.7413E-01 -6.7088E-01  1.1247E+01 -5.5735E-01  1.0408E+01  3.3618E-02 -4.6191E-01
  8.4000E+01  7.0000E-01  7.0535E+00  1.4563E-01  1.0359E-01  7.4586E+00  1.6446E-01  6.5804E+00  6.1874E-01  2.7027E-01
  8.4000E+01  4.0000E+00  5.5991E-01  6.6456E-02  4.4772E-01  5.4238E-01  2.5627E-01  7.2425E-01 -9.7881E-02  1.0930E-02
  8.4000E+01  2.0000E+01  5.6203E-02  4.1695E-02  9.3150E-01  4.9831E-02  7.5040E-01  8.2719E-02  1.5179E-02  2.3656E-01
  8.5000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.8533E+01  0.0000E+00  2.1331E+01  0.0000E+00  0.0000E+00
  8.5000E+01  2.0000E-01  1.4726E+01 -7.3989E+00 -1.3552E+00  1.4029E+01 -1.7373E+00  1.4404E+01 -7.0772E+00 -1.3076E+00
  8.5000E+01  1.0000E+00  4.6506E+00 -1.0934E+00 -3.8605E-01  4.7352E+00 -5.0893E-01  4.2297E+00 -6.7254E-01 -1.2056E-01
  8.5000E+01  4.0000E+00  5.5991E-01 -1.3083E-01 -8.8541E-02  5.0168E-01 -1.4626E-01  6.9420E-01 -2.6512E-01 -4.1230E-01
  8.5000E+01  7.0000E+00  3.4727E-01 -1.0125E-01 -3.0155E-02  3.3391E-01 -1.5829E-01  3.9822E-01 -1.5220E-01 -4.2134E-02
  8.5000E+01  4.0000E+01  3.4157E-03  5.0260E-03  1.2531E+00  3.0131E-03  1.1220E+00  1.0973E-02 -2.5311E-03  2.6002E-01
  8.6000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9936E+01  0.0000E+00  2.1017E+01  0.0000E+00  0.0000E+00
  8.6000E+01  4.0000E-01  1.0916E+01 -5.3225E+00 -1.3710E+00  1.1080E+01 -1.8274E+00  1.0414E+01 -4.8202E+00 -1.2908E+00
  8.6000E+01  2.0000E+00  1.4761E+00 -1.0622E+00 -5.9039E-01  9.8052E-01 -3.0344E-01  1.7087E+00 -1.2949E+00 -8.4619E-01
  8.6000E+01  1.0000E+01  2.2799E-01 -1.6166E-01 -5.2707E-02  1.4697E-01 -1.1551E-01  2.5975E-01 -1.9343E-01 -1.0576E-01
  8.6000E+01  4.0000E+01  3.4157E-03 -3.0978E-03  3.9882E-01  1.0909E-03  1.9372E-01  1.2924E-02 -1.2606E-02  2.1573E-01
  8.6000E+01  7.0000E+01  5.1174E-05 -4.9254E-05  2.1449E-01  7.4154E-06  4.8532E-01  1.7594E-03 -1.7575E-03  8.5606E-02
  8.7000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.7103E+01  0.0000E+00  2.1769E+01  0.0000E+00  0.0000E+00
  8.7000E+01  1.0000E-01  1.7136E+01 -7.3788E+00 -9.1681E-01  1.5514E+01 -1.0231E+00  1.7799E+01 -8.0413E+00 -9.7115E-01
  8.7000E+01  4.0000E-01  1.0916E+01 -3.9674E+00 -8.9903E-01  1.1571E+01 -1.1994E+00  1.0355E+01 -3.4063E+00 -7.5981E-01
  8.7000E+01  7.0000E-01  7.0535E+00 -6.8857E-01 -2.3944E-01  8.6224E+00 -4.8974E-01  6.5276E+00 -1.6274E-01  3.2204E-02
  8.7000E+01  4.0000E+00  5.5991E-01  1.5296E+00  3.7423E+00  3.9160E-01  1.8090E+00  7.1019E-01  1.3793E+00  2.7545E+00
  8.7000E+01  2.0000E+01  5.6203E-02  1.1498E-01  1.3063E+00 -5.2226E-02 -7.0308E-02  7.9536E-02  9.1644E-02 -9.2409E-02
  8.8000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9749E+01  0.0000E+00  2.1278E+01  0.0000E+00  0.0000E+00
  8.8000E+01  2.0000E-01  1.4726E+01  4.3711E+00  7.6866E-01  1.4786E+01  5.6693E-01  1.4536E+01  4.5610E+00  7.5197E-01
  8.8000E+01  1.0000E+00  4.6506E+00  4.0612E+00  1.5122E+00  4.7540E+00  1.2304E+00  4.3052E+00  4.4066E+00  1.9605E+00
  8.8000E+01  4.0000E+00  5.5991E-01  3.0311E-01 -1.1721E+00  5.1315E-01 -6.3973E-01  6.6582E-01  1.9720E-01 -1.5486E+00
  8.8000E+01  7.0000E+00  3.4727E-01  6.9473E-01  2.9509E+00  3.0118E-01  1.6343E+00  3.7788E-01  6.6412E-01  2.4797E+00
  8.8000E+01  4.0000E+01  3.4157E-03  9.0868E-02  1.2029E+01 -1.1520E-01  1.4774E+00  1.1234E-02  8.3050E-02  2.6971E+00
  8.9000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9354E+01  0.0000E+00  2.1701E+01  0.0000E+00  0.0000E+00
  8.9000E+01  4.0000E-01  1.0916E+01  3.8209E+00  1.0475E+00  1.1332E+01  9.0565E-01  1.0188E+01  4.5494E+00  1.2339E+00
  8.9000E+01  2.0000E+00  1.4761E+00 -3.5169E-01 -3.5969E-01  1.4187E+00 -5.7435E-01  1.6147E+00 -4.9035E-01 -6.1728E-01
  8.9000E+01  1.0000E+01  2.2799E-01 -1.2957E-01 -1.0308E+00  2.1735E-01 -1.8138E+00  2.4874E-01 -1.5032E-01 -7.9470E-01
  8.9000E+01  4.0000E+01  3.4157E-03 -3.3186E-03 -3.6495E-01  5.1845E-04 -2.4834E-01  1.1571E-02 -1.1474E-02 -4.9589E-01
  8.9000E+01  7.0000E+01  5.1174E-05 -5.1092E-05  2.4594E-01  7.2547E-07 -6.3890E-02  1.2822E-03 -1.2821E-03  1.7429E-01
  9.0000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.7232E+01  0.0000E+00  2.1682E+01  0.0000E+00  0.0000E+00
  9.0000E+01  1.0000E-01  1.7136E+01 -7.2867E+00 -9.6003E-01  1.5664E+01 -1.0661E+00  1.7783E+01 -7.9332E+00 -1.0631E+00
  9.0000E+01  4.0000E-01  1.0916E+01 -2.6394E+00 -4.4832E-01  1.1753E+01 -6.0007E-01  1.0389E+01 -2.1124E+00 -3.1208E-01
  9.0000E+01  7.0000E-01  7.0535E+00 -1.3539E+00 -6.2356E-01  8.8038E+00 -9.9081E-01  6.5459E+00 -8.4633E-01 -3.9699E-01
  9.0000E+01  4.0000E+00  5.5991E-01  1.6178E+00  3.9797E+00  3.8287E-01  1.8707E+00  7.3642E-01  1.4413E+00  2.7441E+00
  9.0000E+01  2.0000E+01  5.6203E-02  1.7284E-01  2.4216E+00 -9.8713E-02  3.4463E-01  8.7439E-02  1.4160E-01  1.5608E-01
  9.1000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.2451E+01  0.0000E+00  2.0806E+01  0.0000E+00  0.0000E+00
  9.1000E+01  2.0000E-01  1.4726E+01  1.2041E+01  2.2300E+00  1.6693E+01  1.5058E+00  1.4430E+01  1.2337E+01  2.3434E+00
  9.1000E+01  1.0000E+00  4.6506E+00 -2.5890E+00 -1.1877E+00  4.5038E+00 -1.6245E+00  4.4741E+00 -2.4125E+00 -1.4412E+00
  9.1000E+01  4.0000E+00  5.5991E-01  5.9662E-03  5.9538E-01  5.3498E-01  5.2140E-01  7.4068E-01 -1.7480E-01  3.4349E-01
  9.1000E+01  7.0000E+00  3.4727E-01  4.3526E-02  4.5704E-01  3.5664E-01  6.2004E-01  4.2628E-01 -3.5483E-02  2.3641E-01
  9.1000E+01  4.0000E+01  3.4157E-03 -2.6797E-03  8.9412E-02  1.9912E-03 -8.2901E-01  1.2596E-02 -1.1860E-02 -2.2769E-01
  9.2000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9955E+01  0.0000E+00  2.1065E+01  0.0000E+00  0.0000E+00
  9.2000E+01  4.0000E-01  1.0916E+01 -1.5266E+00 -3.8351E-01  1.0941E+01 -4.4426E-01  1.0347E+01 -9.5748E-01 -2.1909E-01
  9.2000E+01  2.0000E+00  1.4761E+00 -4.6339E-01 -2.7440E-01  1.3819E+00 -2.4829E-01  1.7433E+00 -7.3056E-01 -5.2345E-01
  9.2000E+01  1.0000E+01  2.2799E-01 -8.9695E-02 -2.2916E-01  2.0983E-01 -3.8414E-01  2.6484E-01 -1.2655E-01 -2.5032E-01
  9.2000E+01  4.0000E+01  3.4157E-03 -3.1291E-03 -1.0330E-01  1.3336E-03 -5.9842E-01  1.2761E-02 -1.2474E-02 -2.6031E-01
  9.2000E+01  7.0000E+01  5.1174E-05 -4.9844E-05  2.9251E-01  6.2070E-06  1.2700E+00  1.3373E-03 -1.3359E-03  1.1178E-01
  9.3000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9544E+01  0.0000E+00  2.2352E+01  0.0000E+00  0.0000E+00
  9.3000E+01  1.0000E-01  1.7136E+01 -1.9305E+00 -1.7974E-01  1.9199E+01 -6.6374E-01  1.8128E+01 -2.9224E+00 -3.6375E-01
  9.3000E+01  4.0000E-01  1.0916E+01 -3.2503E+00 -4.9397E-01  1.2381E+01 -4.0193E-01  1.0343E+01 -2.6773E+00 -2.6415E-01
  9.3000E+01  7.0000E-01  7.0535E+00 -5.3266E+00 -1.7446E+00  6.4212E+00 -2.4399E+00  6.4167E+00 -4.6898E+00 -1.6056E+00
  9.3000E+01  4.0000E+00  5.5991E-01 -4.4945E-01 -2.1651E-01  3.0125E-01 -5.9944E-01  6.8738E-01 -5.7692E-01 -4.1232E-01
  9.3000E+01  2.0000E+01  5.6203E-02 -5.1851E-02  5.3522E-01  1.5480E-02 -5.4487E-01  7.8128E-02 -7.3775E-02  1.7893E-01
  9.4000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9707E+01  0.0000E+00  2.0249E+01  0.0000E+00  0.0000E+00
  9.4000E+01  2.0000E-01  1.4726E+01  4.2601E+00  7.7042E-01  1.4603E+01  6.9472E-01  1.4132E+01  4.8535E+00  9.2181E-01
  9.4000E+01  1.0000E+00  4.6506E+00  1.9591E+00  8.7404E-01  4.6842E+00  7.5423E-01  4.4465E+00  2.1632E+00  1.1203E+00
  9.4000E+01  4.0000E+00  5.5991E-01 -2.6326E-01 -1.2618E+00  5.5988E-01 -1.6567E+00  7.3875E-01 -4.4210E-01 -1.5005E+00
  9.4000E+01  7.0000E+00  3.4727E-01 -6.1141E-03  1.0773E-01  3.4567E-01  4.9628E-01  4.1943E-01 -7.8267E-02  1.5533E-02
  9.4000E+01  4.0000E+01  3.4157E-03  8.7917E-05 -8.8994E-01  3.3057E-03 -1.1697E+00  1.0992E-02 -7.4888E-03 -3.7813E-01
  9.5000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.8001E+01  0.0000E+00  2.1515E+01  0.0000E+00  0.0000E+00
  9.5000E+01  4.0000E-01  1.0916E+01  8.1389E+00  2.1683E+00  1.0493E+01  1.7293E+00  1.0499E+01  8.5565E+00  2.2884E+00
  9.5000E+01  2.0000E+00  1.4761E+00  7.5906E-02 -3.4421E-01  1.4863E+00 -4.5585E-01  1.7156E+00 -1.6363E-01 -7.1250E-01
  9.5000E+01  1.0000E+01  2.2799E-01  1.1424E-01  2.1473E-01  2.1733E-01  2.5230E-01  2.7982E-01  6.2410E-02  7.4592E-02
  9.5000E+01  4.0000E+01  3.4157E-03  2.1833E-03 -4.4052E-01  2.4828E-03 -5.0266E-01  1.4377E-02 -8.7775E-03 -4.9143E-01
  9.5000E+01  7.0000E+01  5.1174E-05  9.7566E-05  5.7047E-01  8.3120E-06  6.9328E-01  1.7521E-03 -1.6033E-03  1.6495E-01
  9.6000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9707E+01  0.0000E+00  2.1810E+01  0.0000E+00  0.0000E+00
  9.6000E+01  1.0000E-01  1.7136E+01 -5.1995E+00 -8.7605E-01  1.6996E+01 -1.0189E+00  1.7653E+01 -5.7164E+00 -9.3989E-01
  9.6000E+01  4.0000E-01  1.0916E+01  1.6969E+00  8.0444E-01  1.0953E+01  9.2836E-01  1.0075E+01  2.5376E+00  1.0053E+00
  9.6000E+01  7.0000E-01  7.0535E+00 -6.7547E-01 -4.1577E-01  7.1320E+00 -4.2526E-01  6.2772E+00  1.0081E-01 -2.3642E-01
  9.6000E+01  4.0000E+00  5.5991E-01  5.7946E-02  4.0691E-02  5.4988E-01 -2.3474E-02  7.0491E-01 -8.7055E-02 -3.5236E-01
  9.6000E+01  2.0000E+01  5.6203E-02  9.8748E-03  1.0245E-01  5.5992E-02  6.8860E-02  8.1975E-02 -1.5897E-02 -1.6726E-01
  9.7000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9290E+01  0.0000E+00  2.0933E+01  0.0000E+00  0.0000E+00
  9.7000E+01  2.0000E-01  1.4726E+01 -3.7979E+00 -7.0269E-01  1.4596E+01 -8.3539E-01  1.4429E+01 -3.5005E+00 -6.9101E-01
  9.7000E+01  1.0000E+00  4.6506E+00  1.0152E+00  4.7252E-01  4.8778E+00  4.9790E-01  4.5110E+00  1.1548E+00  6.6222E-01
  9.7000E+01  4.0000E+00  5.5991E-01  2.1662E-03 -4.1711E-02  5.0147E-01 -9.8347E-02  7.3688E-01 -1.7480E-01 -5.6673E-01
  9.7000E+01  7.0000E+00  3.4727E-01 -9.1724E-02 -7.0069E-01  3.3757E-01 -8.1368E-01  4.1536E-01 -1.5981E-01 -6.0373E-01
  9.7000E+01  4.0000E+01  3.4157E-03  1.4117E-03  1.2757E-01  3.3252E-03 -7.9100E-02  1.5184E-02 -1.0357E-02 -3.6944E-01
  9.8000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9949E+01  0.0000E+00  2.1733E+01  0.0000E+00  0.0000E+00
  9.8000E+01  4.0000E-01  1.0916E+01 -2.8381E+00 -7.0708E-01  1.1452E+01 -9.4439E-01  1.0230E+01 -2.1522E+00 -5.0972E-01
  9.8000E+01  2.0000E+00  1.4761E+00 -1.0454E+00 -6.8296E-01  1.0620E+00 -7.8792E-01  1.6646E+00 -1.2340E+00 -9.5871E-01
  9.8000E+01  1.0000E+01  2.2799E-01 -1.5070E-01 -1.6991E-01  1.5763E-01 -4.4094E-01  2.7362E-01 -1.9633E-01 -2.1321E-01
  9.8000E+01  4.0000E+01  3.4157E-03 -2.3017E-03  3.4707E-01  2.2488E-03  2.8595E-01  1.3479E-02 -1.2365E-02  1.4106E-01
  9.8000E+01  7.0000E+01  5.1174E-05 -2.7274E-05  2.1893E-01  3.0839E-05  8.3220E-01  1.5203E-03 -1.4964E-03  4.2945E-02
  9.9000E+01  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.9071E+01  0.0000E+00  2.1265E+01  0.0000E+00  0.0000E+00
  9.9000E+01  1.0000E-01  1.7136E+01  9.7695E+00  1.5992E+00  1.6830E+01  1.3814E+00  1.7653E+01  9.2530E+00  1.4337E+00
  9.9000E+01  4.0000E-01  1.0916E+01 -2.0081E+00 -1.2412E+00  1.1178E+01 -1.1891E+00  1.0570E+01 -1.6621E+00 -1.1539E+00
  9.9000E+01  7.0000E-01  7.0535E+00  2.4846E+00  1.1531E+00  7.2234E+00  1.2646E+00  6.7357E+00  2.8024E+00  1.3031E+00
  9.9000E+01  4.0000E+00  5.5991E-01 -2.5038E-03 -7.1989E-03  7.1417E-01 -7.6896E-01  7.1867E-01 -1.6126E-01 -3.5579E-01
  9.9000E+01  2.0000E+01  5.6203E-02 -5.3031E-02 -1.2563E+00  1.7678E-02 -2.3009E+00  8.7477E-02 -8.4305E-02 -1.3102E+00
  1.0000E+02  0.0000E+00  1.9963E+01  0.0000E+00  0.0000E+00  1.8816E+01  0.0000E+00  2.1062E+01  0.0000E+00  0.0000E+00
  1.0000E+02  2.0000E-01  1.4726E+01 -7.8360E+00 -1.4455E+00  1.4313E+01 -1.8275E+00  1.4376E+01 -7.4866E+00 -1.4561E+00
  1.0000E+02  1.0000E+00  4.6506E+00  4.1874E-01  2.2106E-01  4.8942E+00  3.2494E-01  4.4399E+00  6.2941E-01  5.0608E-01
  1.0000E+02  4.0000E+00  5.5991E-01 -1.5014E-02 -2.7843E-01  5.1917E-01 -6.3660E-01  7.3608E-01 -1.9118E-01 -6.6368E-01
  1.0000E+02  7.0000E+00  3.4727E-01  2.4136E-02  2.8671E-01  3.4702E-01  4.0386E-01  4.1962E-01 -4.8208E-02  1.2822E-01
  1.0000E+02  4.0000E+01  3.4157E-03  4.3634E-03  6.2896E-01  2.4280E-03  4.3884E-01  1.2556E-02 -4.7768E-03 -2.9643E-01
